person_id,demographic,demographic_value
f55e738e-697a-407f-b344-d21b68c31212,garden,yes
9a42fcf2-1b5a-42c0-a543-2b909b0d8107,global,global
613c7188-a1fd-4b68-966f-2aa2af111436,global,global
613c7188-a1fd-4b68-966f-2aa2af111436,gender,man
613c7188-a1fd-4b68-966f-2aa2af111436,age,younger
613c7188-a1fd-4b68-966f-2aa2af111436,ethnicity,white
613c7188-a1fd-4b68-966f-2aa2af111436,education,older
613c7188-a1fd-4b68-966f-2aa2af111436,income,higher
613c7188-a1fd-4b68-966f-2aa2af111436,movement,no
613c7188-a1fd-4b68-966f-2aa2af111436,dog,yes
613c7188-a1fd-4b68-966f-2aa2af111436,children,no
613c7188-a1fd-4b68-966f-2aa2af111436,garden,yes
da18de85-a258-4dc4-9c63-a0f8d7a27ab4,global,global
2e48a0f1-908b-4111-b8ed-857903b260a3,global,global
2e48a0f1-908b-4111-b8ed-857903b260a3,gender,woman
2e48a0f1-908b-4111-b8ed-857903b260a3,age,younger
2e48a0f1-908b-4111-b8ed-857903b260a3,ethnicity,white
2e48a0f1-908b-4111-b8ed-857903b260a3,education,older
2e48a0f1-908b-4111-b8ed-857903b260a3,income,lower
2e48a0f1-908b-4111-b8ed-857903b260a3,movement,no
2e48a0f1-908b-4111-b8ed-857903b260a3,dog,yes
2e48a0f1-908b-4111-b8ed-857903b260a3,children,yes
2e48a0f1-908b-4111-b8ed-857903b260a3,garden,yes
ce5465c2-0e39-46ab-9483-9366d7a21aca,global,global
ce5465c2-0e39-46ab-9483-9366d7a21aca,gender,man
ce5465c2-0e39-46ab-9483-9366d7a21aca,age,younger
ce5465c2-0e39-46ab-9483-9366d7a21aca,ethnicity,white
ce5465c2-0e39-46ab-9483-9366d7a21aca,education,older
ce5465c2-0e39-46ab-9483-9366d7a21aca,income,middle
ce5465c2-0e39-46ab-9483-9366d7a21aca,movement,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,dog,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,children,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,garden,yes
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,global,global
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,gender,man
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,age,middle
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,ethnicity,white
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,education,older
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,income,higher
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,movement,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,dog,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,children,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,garden,yes
d6f51f29-3e23-404c-86d1-73af44d11eee,global,global
4b87d698-09d1-46b4-a1c3-f0fa4a33635e,global,global
3d76aefb-295b-4b7f-883b-2635152693d6,global,global
3d76aefb-295b-4b7f-883b-2635152693d6,gender,man
3d76aefb-295b-4b7f-883b-2635152693d6,age,younger
3d76aefb-295b-4b7f-883b-2635152693d6,education,sixteen
3d76aefb-295b-4b7f-883b-2635152693d6,income,higher
3d76aefb-295b-4b7f-883b-2635152693d6,movement,no
3d76aefb-295b-4b7f-883b-2635152693d6,dog,no
3d76aefb-295b-4b7f-883b-2635152693d6,children,no
3d76aefb-295b-4b7f-883b-2635152693d6,garden,yes
872c9172-a874-4aa9-9342-a441aa2f06e2,global,global
444a7910-2854-4266-b57b-5f7a5629e10c,global,global
444a7910-2854-4266-b57b-5f7a5629e10c,gender,woman
444a7910-2854-4266-b57b-5f7a5629e10c,age,younger
444a7910-2854-4266-b57b-5f7a5629e10c,ethnicity,white
444a7910-2854-4266-b57b-5f7a5629e10c,education,older
444a7910-2854-4266-b57b-5f7a5629e10c,income,higher
444a7910-2854-4266-b57b-5f7a5629e10c,movement,no
444a7910-2854-4266-b57b-5f7a5629e10c,dog,no
444a7910-2854-4266-b57b-5f7a5629e10c,children,no
444a7910-2854-4266-b57b-5f7a5629e10c,garden,yes
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,global,global
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,gender,man
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,age,younger
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,ethnicity,other
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,education,older
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,movement,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,dog,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,children,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,garden,yes
b61a2e79-2dcc-4170-8a04-fdb0b81af476,global,global
b61a2e79-2dcc-4170-8a04-fdb0b81af476,gender,woman
b61a2e79-2dcc-4170-8a04-fdb0b81af476,age,younger
b61a2e79-2dcc-4170-8a04-fdb0b81af476,ethnicity,other
b61a2e79-2dcc-4170-8a04-fdb0b81af476,education,older
b61a2e79-2dcc-4170-8a04-fdb0b81af476,income,higher
b61a2e79-2dcc-4170-8a04-fdb0b81af476,movement,no
b61a2e79-2dcc-4170-8a04-fdb0b81af476,dog,yes
b61a2e79-2dcc-4170-8a04-fdb0b81af476,children,no
b61a2e79-2dcc-4170-8a04-fdb0b81af476,garden,yes
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,global,global
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,gender,man
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,age,younger
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,ethnicity,white
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,education,older
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,movement,no
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,dog,yes
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,children,no
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,garden,yes
34d93c37-dd72-43f1-be30-ca86bdeb35bd,global,global
34d93c37-dd72-43f1-be30-ca86bdeb35bd,gender,woman
34d93c37-dd72-43f1-be30-ca86bdeb35bd,age,younger
34d93c37-dd72-43f1-be30-ca86bdeb35bd,ethnicity,white
34d93c37-dd72-43f1-be30-ca86bdeb35bd,education,older
34d93c37-dd72-43f1-be30-ca86bdeb35bd,income,higher
34d93c37-dd72-43f1-be30-ca86bdeb35bd,movement,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,dog,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,children,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,garden,yes
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,global,global
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,gender,man
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,age,younger
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,ethnicity,white
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,education,older
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,income,higher
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,movement,no
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,dog,yes
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,children,no
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,garden,yes
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,global,global
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,gender,woman
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,age,middle
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,ethnicity,white
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,education,older
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,income,middle
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,movement,no
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,dog,no
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,children,no
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,garden,yes
fdd458ee-21c7-41d4-891f-8b4f72e99208,global,global
fdd458ee-21c7-41d4-891f-8b4f72e99208,gender,man
fdd458ee-21c7-41d4-891f-8b4f72e99208,age,younger
fdd458ee-21c7-41d4-891f-8b4f72e99208,ethnicity,white
fdd458ee-21c7-41d4-891f-8b4f72e99208,education,older
fdd458ee-21c7-41d4-891f-8b4f72e99208,income,lower
fdd458ee-21c7-41d4-891f-8b4f72e99208,movement,no
fdd458ee-21c7-41d4-891f-8b4f72e99208,dog,no
fdd458ee-21c7-41d4-891f-8b4f72e99208,children,no
fdd458ee-21c7-41d4-891f-8b4f72e99208,garden,no
6355680b-770f-45f5-a3c9-ba4d0341dcaf,global,global
6355680b-770f-45f5-a3c9-ba4d0341dcaf,gender,man
6355680b-770f-45f5-a3c9-ba4d0341dcaf,age,younger
6355680b-770f-45f5-a3c9-ba4d0341dcaf,ethnicity,white
6355680b-770f-45f5-a3c9-ba4d0341dcaf,education,older
6355680b-770f-45f5-a3c9-ba4d0341dcaf,income,higher
6355680b-770f-45f5-a3c9-ba4d0341dcaf,movement,no
6355680b-770f-45f5-a3c9-ba4d0341dcaf,dog,no
6355680b-770f-45f5-a3c9-ba4d0341dcaf,children,no
6355680b-770f-45f5-a3c9-ba4d0341dcaf,garden,yes
43faf897-9ee0-4f55-a90f-ab8553244e03,global,global
43faf897-9ee0-4f55-a90f-ab8553244e03,gender,man
43faf897-9ee0-4f55-a90f-ab8553244e03,age,younger
43faf897-9ee0-4f55-a90f-ab8553244e03,ethnicity,white
43faf897-9ee0-4f55-a90f-ab8553244e03,education,older
43faf897-9ee0-4f55-a90f-ab8553244e03,income,lower
43faf897-9ee0-4f55-a90f-ab8553244e03,movement,no
43faf897-9ee0-4f55-a90f-ab8553244e03,dog,no
43faf897-9ee0-4f55-a90f-ab8553244e03,children,no
43faf897-9ee0-4f55-a90f-ab8553244e03,garden,no
9e00fafe-b9f3-4eed-9742-5ce459e88007,global,global
9e00fafe-b9f3-4eed-9742-5ce459e88007,gender,man
9e00fafe-b9f3-4eed-9742-5ce459e88007,age,younger
9e00fafe-b9f3-4eed-9742-5ce459e88007,ethnicity,white
9e00fafe-b9f3-4eed-9742-5ce459e88007,education,sixteen
9e00fafe-b9f3-4eed-9742-5ce459e88007,movement,yes
9e00fafe-b9f3-4eed-9742-5ce459e88007,dog,yes
9e00fafe-b9f3-4eed-9742-5ce459e88007,children,yes
9e00fafe-b9f3-4eed-9742-5ce459e88007,garden,no
5f4c6aee-67c5-4b16-bf6c-6434580c73fb,global,global
014a5073-aa38-4500-a2e4-363349d18b60,global,global
c7c794b3-85ff-407c-ab83-48102a304818,global,global
c7c794b3-85ff-407c-ab83-48102a304818,gender,woman
c7c794b3-85ff-407c-ab83-48102a304818,age,middle
c7c794b3-85ff-407c-ab83-48102a304818,ethnicity,white
c7c794b3-85ff-407c-ab83-48102a304818,education,eighteen
c7c794b3-85ff-407c-ab83-48102a304818,income,lower
c7c794b3-85ff-407c-ab83-48102a304818,movement,no
c7c794b3-85ff-407c-ab83-48102a304818,dog,no
c7c794b3-85ff-407c-ab83-48102a304818,children,no
c7c794b3-85ff-407c-ab83-48102a304818,garden,yes
eddcc72a-d210-49b7-bbe3-ea5810461f7a,global,global
de102155-034e-44ad-9481-e51bccde5e21,global,global
de102155-034e-44ad-9481-e51bccde5e21,gender,man
de102155-034e-44ad-9481-e51bccde5e21,age,younger
de102155-034e-44ad-9481-e51bccde5e21,ethnicity,white
de102155-034e-44ad-9481-e51bccde5e21,education,older
de102155-034e-44ad-9481-e51bccde5e21,income,middle
de102155-034e-44ad-9481-e51bccde5e21,movement,no
de102155-034e-44ad-9481-e51bccde5e21,dog,no
de102155-034e-44ad-9481-e51bccde5e21,children,no
de102155-034e-44ad-9481-e51bccde5e21,garden,no
d1e081d4-0248-4684-b663-1aaa64047740,global,global
d1e081d4-0248-4684-b663-1aaa64047740,gender,man
d1e081d4-0248-4684-b663-1aaa64047740,age,middle
d1e081d4-0248-4684-b663-1aaa64047740,ethnicity,white
d1e081d4-0248-4684-b663-1aaa64047740,education,older
d1e081d4-0248-4684-b663-1aaa64047740,movement,no
d1e081d4-0248-4684-b663-1aaa64047740,dog,no
d1e081d4-0248-4684-b663-1aaa64047740,children,no
d1e081d4-0248-4684-b663-1aaa64047740,garden,yes
8f51e1ad-2915-4701-819e-7e2989071299,global,global
e88feefe-bb3e-4d21-bc11-f7724b70cb11,global,global
503b81a7-1913-43cc-a072-aae6e5b1f2c4,global,global
503b81a7-1913-43cc-a072-aae6e5b1f2c4,gender,woman
503b81a7-1913-43cc-a072-aae6e5b1f2c4,age,middle
503b81a7-1913-43cc-a072-aae6e5b1f2c4,ethnicity,white
503b81a7-1913-43cc-a072-aae6e5b1f2c4,education,older
503b81a7-1913-43cc-a072-aae6e5b1f2c4,movement,no
503b81a7-1913-43cc-a072-aae6e5b1f2c4,dog,no
503b81a7-1913-43cc-a072-aae6e5b1f2c4,children,no
503b81a7-1913-43cc-a072-aae6e5b1f2c4,garden,yes
3369eb5c-d9ea-46ce-9acd-70190f816b83,global,global
3369eb5c-d9ea-46ce-9acd-70190f816b83,gender,woman
3369eb5c-d9ea-46ce-9acd-70190f816b83,age,younger
3369eb5c-d9ea-46ce-9acd-70190f816b83,ethnicity,white
3369eb5c-d9ea-46ce-9acd-70190f816b83,education,older
3369eb5c-d9ea-46ce-9acd-70190f816b83,income,middle
3369eb5c-d9ea-46ce-9acd-70190f816b83,movement,no
3369eb5c-d9ea-46ce-9acd-70190f816b83,dog,no
3369eb5c-d9ea-46ce-9acd-70190f816b83,children,no
3369eb5c-d9ea-46ce-9acd-70190f816b83,garden,yes
84c7de56-5e2f-466b-a564-0016c5c2c0f3,global,global
3f6bdd17-bfdc-4cea-b312-16f676b17c22,global,global
3f6bdd17-bfdc-4cea-b312-16f676b17c22,gender,man
3f6bdd17-bfdc-4cea-b312-16f676b17c22,age,younger
3f6bdd17-bfdc-4cea-b312-16f676b17c22,ethnicity,white
3f6bdd17-bfdc-4cea-b312-16f676b17c22,education,older
3f6bdd17-bfdc-4cea-b312-16f676b17c22,income,higher
3f6bdd17-bfdc-4cea-b312-16f676b17c22,movement,no
3f6bdd17-bfdc-4cea-b312-16f676b17c22,dog,yes
3f6bdd17-bfdc-4cea-b312-16f676b17c22,children,yes
3f6bdd17-bfdc-4cea-b312-16f676b17c22,garden,yes
4ab87511-13f8-479b-91b6-abd4f69e2456,global,global
4ab87511-13f8-479b-91b6-abd4f69e2456,gender,other
4ab87511-13f8-479b-91b6-abd4f69e2456,age,younger
4ab87511-13f8-479b-91b6-abd4f69e2456,ethnicity,white
4ab87511-13f8-479b-91b6-abd4f69e2456,education,older
4ab87511-13f8-479b-91b6-abd4f69e2456,income,lower
4ab87511-13f8-479b-91b6-abd4f69e2456,movement,no
4ab87511-13f8-479b-91b6-abd4f69e2456,dog,yes
4ab87511-13f8-479b-91b6-abd4f69e2456,children,no
4ab87511-13f8-479b-91b6-abd4f69e2456,garden,yes
b26de1d8-e542-4a46-86ee-dbf25ed463d1,global,global
b26de1d8-e542-4a46-86ee-dbf25ed463d1,gender,man
b26de1d8-e542-4a46-86ee-dbf25ed463d1,age,younger
b26de1d8-e542-4a46-86ee-dbf25ed463d1,ethnicity,other
b26de1d8-e542-4a46-86ee-dbf25ed463d1,education,older
b26de1d8-e542-4a46-86ee-dbf25ed463d1,income,lower
b26de1d8-e542-4a46-86ee-dbf25ed463d1,movement,no
b26de1d8-e542-4a46-86ee-dbf25ed463d1,dog,no
b26de1d8-e542-4a46-86ee-dbf25ed463d1,children,no
b26de1d8-e542-4a46-86ee-dbf25ed463d1,garden,yes
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,global,global
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,gender,man
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,age,younger
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,ethnicity,white
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,education,older
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,income,middle
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,movement,yes
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,dog,no
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,children,yes
8ff30226-e36f-4cb1-b2d6-ed222fd70bdd,garden,yes
4bd355d8-7111-407a-8c2f-7f9228225de8,global,global
4bd355d8-7111-407a-8c2f-7f9228225de8,gender,man
4bd355d8-7111-407a-8c2f-7f9228225de8,age,middle
4bd355d8-7111-407a-8c2f-7f9228225de8,ethnicity,white
4bd355d8-7111-407a-8c2f-7f9228225de8,education,eighteen
4bd355d8-7111-407a-8c2f-7f9228225de8,income,higher
4bd355d8-7111-407a-8c2f-7f9228225de8,movement,no
4bd355d8-7111-407a-8c2f-7f9228225de8,dog,no
4bd355d8-7111-407a-8c2f-7f9228225de8,children,no
4bd355d8-7111-407a-8c2f-7f9228225de8,garden,yes
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,global,global
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,gender,man
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,age,younger
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,ethnicity,other
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,education,older
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,income,lower
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,movement,no
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,dog,no
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,children,no
2f99b3f6-d88f-4bba-a16c-1758fd70c76d,garden,yes
05cc0838-5ea6-4025-b772-ea75e917592e,global,global
05cc0838-5ea6-4025-b772-ea75e917592e,gender,man
05cc0838-5ea6-4025-b772-ea75e917592e,age,older
05cc0838-5ea6-4025-b772-ea75e917592e,ethnicity,white
05cc0838-5ea6-4025-b772-ea75e917592e,education,older
05cc0838-5ea6-4025-b772-ea75e917592e,income,higher
05cc0838-5ea6-4025-b772-ea75e917592e,movement,no
05cc0838-5ea6-4025-b772-ea75e917592e,dog,no
05cc0838-5ea6-4025-b772-ea75e917592e,children,no
05cc0838-5ea6-4025-b772-ea75e917592e,garden,yes
e3db8fe7-6a05-4b6a-a312-05f540515ff0,global,global
220b2e86-a962-4efb-b722-dee8a1bcd2f5,global,global
220b2e86-a962-4efb-b722-dee8a1bcd2f5,gender,man
220b2e86-a962-4efb-b722-dee8a1bcd2f5,age,younger
220b2e86-a962-4efb-b722-dee8a1bcd2f5,ethnicity,white
220b2e86-a962-4efb-b722-dee8a1bcd2f5,education,older
220b2e86-a962-4efb-b722-dee8a1bcd2f5,income,middle
220b2e86-a962-4efb-b722-dee8a1bcd2f5,movement,no
220b2e86-a962-4efb-b722-dee8a1bcd2f5,dog,no
220b2e86-a962-4efb-b722-dee8a1bcd2f5,children,no
220b2e86-a962-4efb-b722-dee8a1bcd2f5,garden,yes
67eef5a8-5545-459c-b9f7-6c49a634dabd,global,global
67eef5a8-5545-459c-b9f7-6c49a634dabd,gender,man
67eef5a8-5545-459c-b9f7-6c49a634dabd,age,older
67eef5a8-5545-459c-b9f7-6c49a634dabd,ethnicity,white
67eef5a8-5545-459c-b9f7-6c49a634dabd,education,older
67eef5a8-5545-459c-b9f7-6c49a634dabd,income,higher
67eef5a8-5545-459c-b9f7-6c49a634dabd,movement,no
67eef5a8-5545-459c-b9f7-6c49a634dabd,dog,no
67eef5a8-5545-459c-b9f7-6c49a634dabd,children,no
67eef5a8-5545-459c-b9f7-6c49a634dabd,garden,yes
20afa786-eb3e-4d9c-b4c0-1dc612f39335,global,global
a14f05dc-72e0-47f9-a75e-0be420c25385,global,global
a14f05dc-72e0-47f9-a75e-0be420c25385,gender,man
a14f05dc-72e0-47f9-a75e-0be420c25385,age,older
a14f05dc-72e0-47f9-a75e-0be420c25385,ethnicity,white
a14f05dc-72e0-47f9-a75e-0be420c25385,education,older
a14f05dc-72e0-47f9-a75e-0be420c25385,income,middle
a14f05dc-72e0-47f9-a75e-0be420c25385,movement,no
a14f05dc-72e0-47f9-a75e-0be420c25385,dog,no
a14f05dc-72e0-47f9-a75e-0be420c25385,children,no
a14f05dc-72e0-47f9-a75e-0be420c25385,garden,yes
c25c154c-2ac2-4867-88d1-4d161389759c,global,global
c25c154c-2ac2-4867-88d1-4d161389759c,gender,man
c25c154c-2ac2-4867-88d1-4d161389759c,age,younger
c25c154c-2ac2-4867-88d1-4d161389759c,ethnicity,white
c25c154c-2ac2-4867-88d1-4d161389759c,education,older
c25c154c-2ac2-4867-88d1-4d161389759c,income,middle
c25c154c-2ac2-4867-88d1-4d161389759c,movement,no
c25c154c-2ac2-4867-88d1-4d161389759c,garden,yes
2814781a-a4b4-4035-b3b2-4792637ddf23,global,global
2814781a-a4b4-4035-b3b2-4792637ddf23,gender,woman
2814781a-a4b4-4035-b3b2-4792637ddf23,age,younger
2814781a-a4b4-4035-b3b2-4792637ddf23,ethnicity,white
2814781a-a4b4-4035-b3b2-4792637ddf23,education,eighteen
2814781a-a4b4-4035-b3b2-4792637ddf23,income,lower
2814781a-a4b4-4035-b3b2-4792637ddf23,movement,yes
2814781a-a4b4-4035-b3b2-4792637ddf23,dog,no
2814781a-a4b4-4035-b3b2-4792637ddf23,children,yes
2814781a-a4b4-4035-b3b2-4792637ddf23,garden,yes
3dc51f12-a1f8-41ad-8247-16b71ac25597,global,global
3dc51f12-a1f8-41ad-8247-16b71ac25597,gender,woman
3dc51f12-a1f8-41ad-8247-16b71ac25597,age,younger
3dc51f12-a1f8-41ad-8247-16b71ac25597,ethnicity,white
3dc51f12-a1f8-41ad-8247-16b71ac25597,education,older
3dc51f12-a1f8-41ad-8247-16b71ac25597,income,higher
3dc51f12-a1f8-41ad-8247-16b71ac25597,movement,no
3dc51f12-a1f8-41ad-8247-16b71ac25597,dog,no
3dc51f12-a1f8-41ad-8247-16b71ac25597,children,no
3dc51f12-a1f8-41ad-8247-16b71ac25597,garden,no
8dc0908e-5d04-437d-9aa3-aacff30d1006,global,global
8dc0908e-5d04-437d-9aa3-aacff30d1006,gender,woman
8dc0908e-5d04-437d-9aa3-aacff30d1006,age,older
8dc0908e-5d04-437d-9aa3-aacff30d1006,ethnicity,white
8dc0908e-5d04-437d-9aa3-aacff30d1006,education,older
8dc0908e-5d04-437d-9aa3-aacff30d1006,income,higher
8dc0908e-5d04-437d-9aa3-aacff30d1006,movement,no
8dc0908e-5d04-437d-9aa3-aacff30d1006,dog,yes
8dc0908e-5d04-437d-9aa3-aacff30d1006,children,no
8dc0908e-5d04-437d-9aa3-aacff30d1006,garden,yes
b58ebc75-5117-45ee-a4e8-f58314ed6f17,global,global
b58ebc75-5117-45ee-a4e8-f58314ed6f17,gender,man
b58ebc75-5117-45ee-a4e8-f58314ed6f17,age,middle
b58ebc75-5117-45ee-a4e8-f58314ed6f17,ethnicity,white
b58ebc75-5117-45ee-a4e8-f58314ed6f17,education,older
b58ebc75-5117-45ee-a4e8-f58314ed6f17,income,higher
b58ebc75-5117-45ee-a4e8-f58314ed6f17,movement,no
b58ebc75-5117-45ee-a4e8-f58314ed6f17,dog,no
b58ebc75-5117-45ee-a4e8-f58314ed6f17,children,no
b58ebc75-5117-45ee-a4e8-f58314ed6f17,garden,yes
d8c9c5ab-261c-417e-b021-020a0c531618,global,global
d8c9c5ab-261c-417e-b021-020a0c531618,gender,woman
d8c9c5ab-261c-417e-b021-020a0c531618,age,middle
d8c9c5ab-261c-417e-b021-020a0c531618,ethnicity,white
d8c9c5ab-261c-417e-b021-020a0c531618,education,sixteen
d8c9c5ab-261c-417e-b021-020a0c531618,income,middle
d8c9c5ab-261c-417e-b021-020a0c531618,movement,yes
d8c9c5ab-261c-417e-b021-020a0c531618,dog,no
d8c9c5ab-261c-417e-b021-020a0c531618,children,no
d8c9c5ab-261c-417e-b021-020a0c531618,garden,yes
84146507-56b9-49c4-bf98-e753bc28e210,global,global
84146507-56b9-49c4-bf98-e753bc28e210,gender,man
84146507-56b9-49c4-bf98-e753bc28e210,age,younger
84146507-56b9-49c4-bf98-e753bc28e210,ethnicity,other
84146507-56b9-49c4-bf98-e753bc28e210,education,older
84146507-56b9-49c4-bf98-e753bc28e210,dog,no
84146507-56b9-49c4-bf98-e753bc28e210,children,no
84146507-56b9-49c4-bf98-e753bc28e210,garden,no
d16b5a65-71e9-4858-8bed-e3f7714d3af0,global,global
d16b5a65-71e9-4858-8bed-e3f7714d3af0,gender,man
d16b5a65-71e9-4858-8bed-e3f7714d3af0,age,middle
d16b5a65-71e9-4858-8bed-e3f7714d3af0,ethnicity,white
d16b5a65-71e9-4858-8bed-e3f7714d3af0,education,older
d16b5a65-71e9-4858-8bed-e3f7714d3af0,income,higher
d16b5a65-71e9-4858-8bed-e3f7714d3af0,movement,no
d16b5a65-71e9-4858-8bed-e3f7714d3af0,dog,no
d16b5a65-71e9-4858-8bed-e3f7714d3af0,children,no
d16b5a65-71e9-4858-8bed-e3f7714d3af0,garden,yes
ca7395d7-546a-4da7-bf0c-504a1e3a269c,global,global
ca7395d7-546a-4da7-bf0c-504a1e3a269c,gender,man
ca7395d7-546a-4da7-bf0c-504a1e3a269c,age,middle
ca7395d7-546a-4da7-bf0c-504a1e3a269c,ethnicity,white
ca7395d7-546a-4da7-bf0c-504a1e3a269c,education,eighteen
ca7395d7-546a-4da7-bf0c-504a1e3a269c,income,middle
ca7395d7-546a-4da7-bf0c-504a1e3a269c,dog,yes
ca7395d7-546a-4da7-bf0c-504a1e3a269c,children,no
ca7395d7-546a-4da7-bf0c-504a1e3a269c,garden,yes
03a945d1-5975-47f8-9165-832d043607e8,global,global
03a945d1-5975-47f8-9165-832d043607e8,gender,man
03a945d1-5975-47f8-9165-832d043607e8,age,younger
03a945d1-5975-47f8-9165-832d043607e8,ethnicity,white
03a945d1-5975-47f8-9165-832d043607e8,education,older
03a945d1-5975-47f8-9165-832d043607e8,income,middle
03a945d1-5975-47f8-9165-832d043607e8,movement,yes
03a945d1-5975-47f8-9165-832d043607e8,dog,no
03a945d1-5975-47f8-9165-832d043607e8,children,no
03a945d1-5975-47f8-9165-832d043607e8,garden,yes
deec663e-a9d3-4476-856f-ba5210729a7a,global,global
deec663e-a9d3-4476-856f-ba5210729a7a,gender,woman
deec663e-a9d3-4476-856f-ba5210729a7a,age,younger
deec663e-a9d3-4476-856f-ba5210729a7a,ethnicity,white
deec663e-a9d3-4476-856f-ba5210729a7a,education,older
deec663e-a9d3-4476-856f-ba5210729a7a,movement,no
deec663e-a9d3-4476-856f-ba5210729a7a,dog,yes
deec663e-a9d3-4476-856f-ba5210729a7a,children,no
deec663e-a9d3-4476-856f-ba5210729a7a,garden,yes
7bebab6f-f360-4cad-91a3-9c36c070c9d4,global,global
7bebab6f-f360-4cad-91a3-9c36c070c9d4,gender,man
7bebab6f-f360-4cad-91a3-9c36c070c9d4,age,younger
7bebab6f-f360-4cad-91a3-9c36c070c9d4,ethnicity,other
7bebab6f-f360-4cad-91a3-9c36c070c9d4,education,older
7bebab6f-f360-4cad-91a3-9c36c070c9d4,income,middle
7bebab6f-f360-4cad-91a3-9c36c070c9d4,movement,yes
7bebab6f-f360-4cad-91a3-9c36c070c9d4,dog,no
7bebab6f-f360-4cad-91a3-9c36c070c9d4,children,yes
7bebab6f-f360-4cad-91a3-9c36c070c9d4,garden,yes
1583501b-41f7-4856-bc5e-d352a696167a,global,global
1583501b-41f7-4856-bc5e-d352a696167a,age,older
1583501b-41f7-4856-bc5e-d352a696167a,dog,no
1583501b-41f7-4856-bc5e-d352a696167a,children,no
